# ========
# captured on: Mon Nov 10 22:18:31 2014
# hostname : euler16
# os release : 2.6.32-358.6.2.el6.x86_64
# perf version : 2.6.32-358.23.2.el6.x86_64.debug
# arch : x86_64
# nrcpus online : 64
# nrcpus avail : 64
# cpudesc : AMD Opteron(TM) Processor 6274 
# cpuid : AuthenticAMD,21,1,2
# total memory : 132151156 kB
# cmdline : /usr/bin/perf record -a -e branch-misses -o rs_64.branch -- ./dress 
# event : name = branch-misses, type = 0, config = 0x5, config1 = 0x0, config2 = 0x0, excl_usr = 0, excl_kern = 0, excl_host = 0, excl_guest = 1, precise_ip = 0, id = { 15873, 15874, 15875, 15876, 15877, 15878, 15879, 15880, 15881, 15882, 15883, 15884, 15885, 15886, 15887, 15888, 15889, 15890, 15891, 15892, 15893, 15894, 15895, 15896, 15897, 15898, 15899, 15900, 15901, 15902, 15903, 15904, 15905, 15906, 15907, 15908, 15909, 15910, 15911, 15912, 15913, 15914, 15915, 15916, 15917, 15918, 15919, 15920, 15921, 15922, 15923, 15924, 15925, 15926, 15927, 15928, 15929, 15930, 15931, 15932, 15933, 15934, 15935, 15936 }
# HEADER_CPU_TOPOLOGY info available, use -I to display
# HEADER_NUMA_TOPOLOGY info available, use -I to display
# ========
#
# Samples: 1M of event 'branch-misses'
# Event count (approx.): 485584683
#
# Overhead,Command,Shared Object,Symbol
4.14,          dress,libChronoEngine_Parallel.so,[.] overlap(real3, real3, real3, real3)                                                                                                                                                                                                                                                                                                                                                                                                                                       
0.90,          dress,libChronoEngine_Parallel.so,[.] thrust::zip_iterator<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<long long*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, t
0.87,          dress,libChronoEngine_Parallel.so,[.] real3::operator-() const                                                                                                                                                                                                                                                                                                                                                                                                                                                  
0.82,          dress,dress                      ,[.] thrust::detail::normal_iterator<float*> thrust::operator+<thrust::detail::normal_iterator<float*>, float, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, float&, long>(thrust::iterator_facade<thrust::detail::normal_iterator<float*>, float, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, float&, long> const&, thrust::detail::normal_iterator<float*>::difference_type)                                             
0.80,          dress,libChronoEngine_Parallel.so,[.] int thrust::reference<int, thrust::pointer<int, thrust::system::cpp::detail::tag, thrust::use_default, thrust::use_default>, thrust::use_default>::strip_const_get_value<thrust::system::cpp::detail::tag>(thrust::system::cpp::detail::tag const&) const                                                                                                                                                                                                                 
0.79,          dress,libChronoEngine_Parallel.so,[.] real3::operator*(float) const                                                                                                                                                                                                                                                                                                                                                                                                                                             
0.77,          dress,libChronoEngine_Parallel.so,[.] chrono::ChConstraintRigidRigid::func_Project(int&, int2*, real3*, float*, float*)                                                                                                                                                                                                                                                                                                                                                                                         
0.73,          dress,libm-2.12.so               ,[.] __sin                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
0.73,          dress,libm-2.12.so               ,[.] __ieee754_sqrt                                                                                                                                                                                                                                                                                                                                                                                                                                                            
0.60,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::advance_iterator<long> thrust::detail::tuple_impl_specific::tuple_for_each<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, 
0.59,          dress,libChronoEngine_Parallel.so,[.] void thrust::reference<int, thrust::pointer<int, thrust::system::cpp::detail::tag, thrust::use_default, thrust::use_default>, thrust::use_default>::assign_from<thrust::system::cpp::detail::tag, thrust::system::cpp::detail::tag, int const*>(thrust::system::cpp::detail::tag*, thrust::system::cpp::detail::tag*, int const*)                                                                                                                                         
0.59,          dress,libChronoEngine_Parallel.so,[.] thrust::zip_iterator<thrust::tuple<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>, thrust::detail::tagged_iterator<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_
0.57,          dress,libChronoEngine_Parallel.so,[.] void thrust::iterator_core_access::increment<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long> >(thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>&)                                                                                                                                                                                                                                                          
0.55,          dress,libChronoEngine_Parallel.so,[.] int& thrust::detail::get_class<0>::get<int&, int&, thrust::null_type>(thrust::detail::cons<int&, thrust::null_type>&)                                                                                                                                                                                                                                                                                                                                                     
0.55,          dress,libChronoEngine_Parallel.so,[.] _ZN6chrono9collision22ChCNarrowphaseDispatch8DispatchEPKiPK5real3S6_S6_PK5real4PKjPKbS6_S9_PKxSB_PjPS4_SH_SH_PfSI_P4int2._omp_fn.15                                                                                                                                                                                                                                                                                                                                       
0.54,          dress,libChronoEngine_Parallel.so,[.] thrust::multiplies<int>::operator()(int const&, int const&) const                                                                                                                                                                                                                                                                                                                                                                                                         
0.47,          dress,libChronoEngine_Parallel.so,[.] Cone_generalized(float&, float&, float&, float const&)                                                                                                                                                                                                                                                                                                                                                                                                                    
0.45,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::cons<int&, thrust::detail::cons<int&, thrust::null_type> >::cons<int, int, thrust::null_type const, thrust::null_type const, thrust::null_type const, thrust::null_type const, thrust::null_type const, thrust::null_type const, thrust::null_type const, thrust::null_type const>(int&, int&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&,
0.44,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::raw_reference<thrust::detail::tuple_of_iterator_references<long, int&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type> const>::type thrust::raw_reference_cast<thrust::detail::tuple_of_iterator_references<long, int&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::
0.42,          dress,libChronoEngine_Parallel.so,[.] thrust::reference<unsigned int, thrust::pointer<unsigned int, thrust::system::cpp::detail::tag, thrust::use_default, thrust::use_default>, thrust::use_default>::reference(thrust::pointer<unsigned int, thrust::system::cpp::detail::tag, thrust::use_default, thrust::use_default> const&)                                                                                                                                                                              
0.42,          dress,libm-2.12.so               ,[.] __cos                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
0.41,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, long, long, thrust::any_system_tag, thrust::random_access_traversal_tag, long, long>::increment()                                                                                                                                                                                                                                                               
0.40,          dress,dress                      ,[.] thrust::iterator_facade<thrust::detail::normal_iterator<float*>, float, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, float&, long>::operator++()                                                                                                                                                                                                                                                                                                
0.38,          dress,dress                      ,[.] thrust::iterator_facade<thrust::detail::normal_iterator<float*>, float, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, float&, long>::derived()                                                                                                                                                                                                                                                                                                   
0.37,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::normal_iterator<real3*>, real3, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, real3&, long>::derived()                                                                                                                                                                                                                                                                                                   
0.36,          dress,libChronoEngine_Parallel.so,[.] _ZN6chrono22ChConstraintRigidRigid12host_ProjectEP4int2P5real3PfS5_._omp_fn.12                                                                                                                                                                                                                                                                                                                                                                                            
0.36,           init,[kernel.kallsyms]          ,[k] 0xffffffff8101bd26                                                                                                                                                                                                                                                                                                                                                                                                                                                        
0.36,          dress,libChronoEngine_Parallel.so,[.] thrust::tuple<int&, int&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type> thrust::tie<int, int>(int&, int&)                                                                                                                                                                                                                                                       
0.35,          dress,libChronoEngine_Parallel.so,[.] void thrust::reference<int, thrust::pointer<int, thrust::system::cpp::detail::tag, thrust::use_default, thrust::use_default>, thrust::use_default>::strip_const_assign_value<thrust::system::cpp::detail::tag, int const*>(thrust::system::cpp::detail::tag const&, int const*)                                                                                                                                                                                           
0.35,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::functional::binary_operator<thrust::multiplies>::result<thrust::tuple<int&, long&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type> >::type thrust::detail::functional::binary_operator<thrust::multiplies>::eval<thrust::tuple<int&, long&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust:
0.34,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::cons<long&, thrust::null_type>::cons<long>(long&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&, thrust::null_type const&)                                                                                                                                                               
0.33,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::normal_iterator<unsigned int*>, unsigned int, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, unsigned int&, long>::operator*() const                                                                                                                                                                                                                                                                      
0.33,          dress,libChronoEngine_Parallel.so,[.] thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::normal_iterator<int*>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type> >::get_iterator_tuple() const                                                                                                                          
0.32,          dress,libc-2.12.so               ,[.] __GI_____strtod_l_internal                                                                                                                                                                                                                                                                                                                                                                                                                                                
0.32,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::raw_reference<int>::type thrust::raw_reference_cast<int>(int&)                                                                                                                                                                                                                                                                                                                                                                                            
0.32,          dress,libc-2.12.so               ,[.] __strcmp_sse42                                                                                                                                                                                                                                                                                                                                                                                                                                                            
0.31,          dress,libnvidia-tls.so.331.20    ,[.] 0x00000000000021f0                                                                                                                                                                                                                                                                                                                                                                                                                                                        
0.31,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, int*, int, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, thrust::reference<int, thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, long>::advance(long)                                                                                    
0.31,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::normal_iterator<int2*> thrust::system::detail::internal::scalar::remove_if<thrust::detail::normal_iterator<int2*>, thrust::detail::normal_iterator<unsigned int*>, thrust::identity<int> >(thrust::detail::normal_iterator<int2*>, thrust::detail::normal_iterator<int2*>, thrust::detail::normal_iterator<unsigned int*>, thrust::identity<int>)                                                                                                         
0.31,          dress,libChronoEngine_Parallel.so,[.] void thrust::detail::increment_iterator::operator()<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long> >(thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>&)                                                                                                                                                                                                                                                   
0.30,          dress,dress                      ,[.] void thrust::iterator_core_access::advance<thrust::detail::normal_iterator<float*> >(thrust::detail::normal_iterator<float*>&, thrust::detail::normal_iterator<float*>::difference_type)                                                                                                                                                                                                                                                                                  
0.30,          dress,dress                      ,[.] chrono::ChMatrixNM<double, 3, 3>::ChMatrixNM()                                                                                                                                                                                                                                                                                                                                                                                                                            
0.30,          dress,dress                      ,[.] thrust::iterator_facade<thrust::detail::normal_iterator<float*>, float, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, float&, long>::derived() const                                                                                                                                                                                                                                                                                             
0.30,          dress,libChronoEngine_Parallel.so,[.] cross(real3 const&, real3 const&)                                                                                                                                                                                                                                                                                                                                                                                                                                         
0.29,          dress,libChronoEngine_Parallel.so,[.] void thrust::iterator_core_access::advance<thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t> >(thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>&, thrust::detail::tagged_iterator<thrust::detail::normal_iterator<int*>, thrust::system::omp::detail::par_t>::difference_type)                                                                         
0.29,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, long, thrust::any_system_tag, thrust::random_access_traversal_tag, long, long>::derived()                                                                                                                                                                                                                                                                        
0.29,          dress,dress                      ,[.] chrono::ChQuaternion<double>::ChQuaternion()                                                                                                                                                                                                                                                                                                                                                                                                                              
0.29,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::detail::tagged_iterator<thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::system::omp::detail::par_t>, thrust::pointer<long long, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, long long, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, thrust::reference<long long, thrust::pointer<long long, thrust::syst
0.29,          dress,libChronoEngine_Parallel.so,[.] _ZNK6thrust6detail16advance_iteratorIlEclINS0_15tagged_iteratorINS0_15normal_iteratorIPxEENS_6system3omp6detail5par_tEEEEEvRT_@plt                                                                                                                                                                                                                                                                                                                                        
0.29,          dress,dress                      ,[.] void chrono::ChMatrix33<double>::Set_A_quaternion<double>(chrono::ChQuaternion<double> const&)                                                                                                                                                                                                                                                                                                                                                                            
0.28,          dress,libChronoEngine_Parallel.so,[.] thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long> const& thrust::detail::get_class<0>::get<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long> const&, thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::cons<thrust::detail::normal_iterator<int*>, thrust::null_type> >(thrust::detail::cons<thrust::counting_iterator<long, thrust::use_default, thrust::use_d
0.28,          dress,libChronoEngine_Parallel.so,[.] ExpandPortal(simplex&)                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0.28,          dress,libChronoEngine_Parallel.so,[.] void thrust::detail::host_function<thrust::detail::host_unary_transform_functor<thrust::detail::functional::actor<thrust::detail::functional::composite<thrust::detail::functional::binary_operator<thrust::plus>, thrust::detail::functional::value<int>, thrust::detail::functional::actor<thrust::detail::functional::composite<thrust::detail::functional::binary_operator<thrust::multiplies>, thrust::detail::functional::value<int>, thrust::detail::functional::ac
0.28,          dress,libChronoEngine_Parallel.so,[.] portalReachTolerance(simplex const&, real3 const&)                                                                                                                                                                                                                                                                                                                                                                                                                        
0.27,          dress,libChronoEngine_Parallel.so,[.] thrust::access_traits<thrust::tuple_element<0, thrust::detail::cons<thrust::detail::normal_iterator<real3*>, thrust::detail::cons<thrust::constant_iterator<real3, thrust::use_default, thrust::use_default>, thrust::detail::cons<thrust::detail::normal_iterator<real3*>, thrust::null_type> > > >::type>::const_type thrust::get<0, thrust::detail::normal_iterator<real3*>, thrust::detail::cons<thrust::constant_iterator<real3, thrust::use_default, thrust::use_def
0.27,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::normal_iterator<int*>, int, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, int&, long>::derived()                                                                                                                                                                                                                                                                                                         
0.27,          dress,dress                      ,[.] std::fmax(float, float)                                                                                                                                                                                                                                                                                                                                                                                                                                                   
0.27,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::normal_iterator<int*> const& thrust::detail::get_class<1>::get<thrust::detail::normal_iterator<int*> const&, thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::cons<thrust::detail::normal_iterator<int*>, thrust::null_type> >(thrust::detail::cons<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::cons<thrust::detail::normal_iterator<int*>, thrust::n
0.27,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::normal_iterator<real3*>, real3, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, real3&, long>::derived() const                                                                                                                                                                                                                                                                                             
0.27,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::detail::normal_iterator<int2*>, int2, thrust::system::cpp::detail::tag, thrust::random_access_traversal_tag, int2&, long>::derived()                                                                                                                                                                                                                                                                                                      
0.26,          dress,libChronoEngine_Utils.so   ,[.] chrono::utils::AddTorusGeometry(chrono::ChBody*, double, double, int, int, chrono::ChVector<double> const&, chrono::ChQuaternion<double> const&)                                                                                                                                                                                                                                                                                                                          
0.26,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::pointer_traits<thrust::detail::tuple_of_iterator_references<long, int&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type> const*>::get(thrust::detail::tuple_of_iterator_references<long, int&, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_ty
0.26,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::detail::normal_iterator<unsigned int*>, unsigned int*, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default>::dereference() const                                                                                                                                                                                                                                                     
0.26,          dress,libChronoEngine_Parallel.so,[.] real3::cross(real3 const&) const                                                                                                                                                                                                                                                                                                                                                                                                                                          
0.25,          dress,libChronoEngine_Parallel.so,[.] chrono::collision::MPRContact(chrono::collision::ConvexShape const&, chrono::collision::ConvexShape const&, real3&, real3&, float&)                                                                                                                                                                                                                                                                                                                                       
0.24,          dress,dress                      ,[.] void thrust::iterator_core_access::increment<thrust::detail::normal_iterator<float*> >(thrust::detail::normal_iterator<float*>&)                                                                                                                                                                                                                                                                                                                                          
0.24,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::tuple_transform_functor<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::normal_iterator<int*>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::dereference_iterator::apply, thrust::detail::dereference_iterator, 2u>::do_it_on_the_host_or_device(thrust::tuple<t
0.24,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::counting_iterator<int, thrust::use_default, thrust::random_access_traversal_tag, thrust::use_default>, int, int, thrust::any_system_tag, thrust::random_access_traversal_tag, int, long>::increment()                                                                                                                                                                                                                                    
0.24,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_adaptor<thrust::detail::normal_iterator<int2*>, int2*, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default, thrust::use_default>::increment()                                                                                                                                                                                                                                                                             
0.24,          dress,libChronoEngine_Parallel.so,[.] thrust::iterator_facade<thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, int, thrust::system::omp::detail::par_t, thrust::random_access_traversal_tag, thrust::reference<int, thrust::pointer<int, thrust::system::omp::detail::par_t, thrust::use_default, thrust::use_default>, thrust::use_default>, long>::derived()                                                                                               
0.24,          dress,libChronoEngine_Parallel.so,[.] thrust::detail::increment_iterator thrust::detail::tuple_impl_specific::tuple_for_each<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::detail::normal_iterator<int*>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::increment_iterator>(thrust::tuple<thrust::counting_iterator<long, th
0.23,          dress,libChronoEngine_Parallel.so,[.] bbox_reduction::operator()(thrust::pair<real3, real3>, thrust::pair<real3, real3>)                                                                                                                                                                                                                                                                                                                                                                                        
0.23,          dress,libGL.so.331.20            ,[.] 0x00000000000c0ac6                                                                                                                                                                                                                                                                                                                                                                                                                                                        
0.23,          dress,libChronoEngine_Parallel.so,[.] _ZN6thrust9referenceIiNS_7pointerIiNS_6system3cpp6detail3tagENS_11use_defaultES6_EES6_E24strip_const_assign_valueIS5_PKiEEvRKT_T0_@plt                                                                                                                                                                                                                                                                                                                                    
